Attaching to doppler-events_kafka_1
[36mkafka_1            |[0m 
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-7 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-status-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-47 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-19 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-28 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-38 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-17 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-4 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-35 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-14 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-44 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-23 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-6 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-25 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-16 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-status-4 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-11 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-22 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-41 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,748] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-32 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,749] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-configs-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,749] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-20 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,749] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-3 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,749] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,749] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-13 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,752] INFO [ReplicaFetcherManager on broker 1] Removed fetcher for partitions __consumer_offsets-22,__consumer_offsets-30,connect-offsets-20,__consumer_offsets-8,__consumer_offsets-21,__consumer_offsets-4,__consumer_offsets-27,__consumer_offsets-7,__consumer_offsets-9,__consumer_offsets-46,connect-offsets-7,connect-offsets-24,connect-offsets-16,__consumer_offsets-25,connect-status-4,__consumer_offsets-35,__consumer_offsets-41,__consumer_offsets-33,__consumer_offsets-23,__consumer_offsets-49,_schemas-0,connect-offsets-3,connect-offsets-21,connect-offsets-11,__consumer_offsets-47,connect-offsets-6,__consumer_offsets-16,connect-configs-0,__consumer_offsets-28,__consumer_offsets-31,__consumer_offsets-36,connect-status-3,__consumer_offsets-42,__consumer_offsets-3,__consumer_offsets-18,connect-offsets-17,__consumer_offsets-37,connect-offsets-10,__consumer_offsets-15,__consumer_offsets-24,connect-offsets-2,connect-offsets-18,connect-offsets-23,connect-status-2,__consumer_offsets-38,__consumer_offsets-17,__consumer_offsets-48,__confluent.support.metrics-0,__consumer_offsets-19,__consumer_offsets-11,connect-offsets-15,__consumer_offsets-13,__consumer_offsets-2,connect-offsets-4,__consumer_offsets-43,__consumer_offsets-6,__consumer_offsets-14,connect-offsets-12,connect-offsets-5,connect-offsets-13,connect-offsets-14,connect-offsets-0,connect-status-0,__consumer_offsets-20,__consumer_offsets-0,__consumer_offsets-44,connect-offsets-8,__consumer_offsets-39,__consumer_offsets-12,__consumer_offsets-45,__consumer_offsets-1,__consumer_offsets-5,__consumer_offsets-26,connect-offsets-9,__consumer_offsets-29,connect-status-1,influx-topic-0,connect-offsets-1,connect-offsets-19,connect-offsets-22,__consumer_offsets-34,__consumer_offsets-10,__consumer_offsets-32,__consumer_offsets-40 (kafka.server.ReplicaFetcherManager)
[36mkafka_1            |[0m [2018-06-12 14:19:30,809] INFO Replica loaded for partition __consumer_offsets-0 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:30,819] INFO [Partition __consumer_offsets-0 broker=1] __consumer_offsets-0 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:30,842] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-0 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,853] INFO Replica loaded for partition connect-status-1 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:30,854] INFO [Partition connect-status-1 broker=1] connect-status-1 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:30,854] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition connect-status-1 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,989] INFO Replica loaded for partition connect-offsets-8 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:30,990] INFO [Partition connect-offsets-8 broker=1] connect-offsets-8 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:30,990] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition connect-offsets-8 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,011] INFO Replica loaded for partition __consumer_offsets-29 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,012] INFO [Partition __consumer_offsets-29 broker=1] __consumer_offsets-29 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,012] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-29 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,038] INFO Replica loaded for partition __consumer_offsets-48 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,039] INFO [Partition __consumer_offsets-48 broker=1] __consumer_offsets-48 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,039] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-48 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,070] INFO Replica loaded for partition __consumer_offsets-10 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,070] INFO [Partition __consumer_offsets-10 broker=1] __consumer_offsets-10 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,071] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-10 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,089] INFO Replica loaded for partition __consumer_offsets-45 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,090] INFO [Partition __consumer_offsets-45 broker=1] __consumer_offsets-45 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,092] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-45 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,114] INFO Replica loaded for partition __consumer_offsets-26 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,114] INFO [Partition __consumer_offsets-26 broker=1] __consumer_offsets-26 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,115] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-26 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,136] INFO Replica loaded for partition connect-offsets-5 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,138] INFO [Partition connect-offsets-5 broker=1] connect-offsets-5 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,139] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition connect-offsets-5 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,154] INFO Replica loaded for partition __consumer_offsets-7 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,155] INFO [Partition __consumer_offsets-7 broker=1] __consumer_offsets-7 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,155] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition __consumer_offsets-7 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,180] INFO Replica loaded for partition connect-offsets-24 with initial high watermark 0 (kafka.cluster.Replica)
[36mkafka_1            |[0m [2018-06-12 14:19:31,181] INFO [Partition connect-offsets-24 broker=1] connect-offsets-24 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[36mkafka_1            |[0m [2018-06-12 14:19:31,183] TRACE [Broker id=1] Stopped fetchers as part of become-leader request from controller 1 epoch 6 with correlation id 1 for partition connect-offsets-24 (last update controller epoch 1) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:31,214] INFO Replica loaded for partition __consumer_offsets-42 with initial high watermark 0 (kafka.cluster.Replica)
