Attaching to doppler-events_kafka_1
[36mkafka_1            |[0m 
[36mkafka_1            |[0m [2018-06-12 20:20:22,086] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-28 in 102 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,099] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-31 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,107] INFO [GroupCoordinator 1]: Loading group metadata for connect-group with generation 4 (kafka.coordinator.group.GroupCoordinator)
[36mkafka_1            |[0m [2018-06-12 20:20:22,109] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-34 in 9 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,110] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-37 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,110] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-40 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,112] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-43 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,114] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-46 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,114] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-49 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,117] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-41 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,118] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-44 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,118] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-47 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,119] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-1 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,123] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-4 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,123] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-7 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,124] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-10 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,138] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-13 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,139] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-16 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,139] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-19 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,140] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-2 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,140] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-5 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,140] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-8 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,141] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-11 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,141] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-14 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,143] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-17 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,144] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-20 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,144] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-23 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,145] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-26 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,145] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-29 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,145] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-32 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,148] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-35 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,148] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-38 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,149] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-0 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,149] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-3 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,149] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-6 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,150] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-9 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,151] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-12 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,153] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-15 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,154] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-18 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,154] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-21 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,155] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-24 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,155] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-27 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,157] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-30 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,158] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-33 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,159] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-36 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,159] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-39 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,160] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-42 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,160] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-45 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,161] INFO [GroupMetadataManager brokerId=1] Finished loading offsets and group metadata from __consumer_offsets-48 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[36mkafka_1            |[0m [2018-06-12 20:20:22,476] INFO Topic creation Map(connect-status-4 -> ArrayBuffer(1), connect-status-3 -> ArrayBuffer(1), connect-status-2 -> ArrayBuffer(1), connect-status-0 -> ArrayBuffer(1), connect-status-1 -> ArrayBuffer(1)) (kafka.zk.AdminZkClient)
[36mkafka_1            |[0m [2018-06-12 20:20:22,487] INFO [Controller id=1] New topics: [Set(connect-status)], deleted topics: [Set()], new partition replica assignment [Map(connect-status-4 -> Vector(1), connect-status-3 -> Vector(1), connect-status-2 -> Vector(1), connect-status-0 -> Vector(1), connect-status-1 -> Vector(1))] (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 20:20:22,487] INFO [Controller id=1] New partition creation callback for connect-status-4,connect-status-3,connect-status-2,connect-status-0,connect-status-1 (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 20:20:22,487] TRACE [Controller id=1 epoch=1] Changed partition connect-status-4 state from NonExistentPartition to NewPartition with assigned replicas 1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed partition connect-status-3 state from NonExistentPartition to NewPartition with assigned replicas 1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed partition connect-status-2 state from NonExistentPartition to NewPartition with assigned replicas 1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed partition connect-status-0 state from NonExistentPartition to NewPartition with assigned replicas 1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed partition connect-status-1 state from NonExistentPartition to NewPartition with assigned replicas 1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed state of replica 1 for partition connect-status-3 from NonExistentReplica to NewReplica (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed state of replica 1 for partition connect-status-4 from NonExistentReplica to NewReplica (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,488] TRACE [Controller id=1 epoch=1] Changed state of replica 1 for partition connect-status-2 from NonExistentReplica to NewReplica (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,489] TRACE [Controller id=1 epoch=1] Changed state of replica 1 for partition connect-status-1 from NonExistentReplica to NewReplica (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,489] TRACE [Controller id=1 epoch=1] Changed state of replica 1 for partition connect-status-0 from NonExistentReplica to NewReplica (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,519] TRACE [Controller id=1 epoch=1] Changed partition connect-status-4 from NewPartition to OnlinePartition with state LeaderAndIsr(leader=1, leaderEpoch=0, isr=List(1), zkVersion=0) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,519] TRACE [Controller id=1 epoch=1] Changed partition connect-status-3 from NewPartition to OnlinePartition with state LeaderAndIsr(leader=1, leaderEpoch=0, isr=List(1), zkVersion=0) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,519] TRACE [Controller id=1 epoch=1] Changed partition connect-status-2 from NewPartition to OnlinePartition with state LeaderAndIsr(leader=1, leaderEpoch=0, isr=List(1), zkVersion=0) (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 20:20:22,520] TRACE [Controller id=1 epoch=1] Changed partition connect-status-0 from NewPartition to OnlinePartition with state LeaderAndIsr(leader=1, leaderEpoch=0, isr=List(1), zkVersion=0) (state.change.logger)
